pdf_name,label_key,year,type,forecast_year,horizon,pred_value,realized_value,error
spa_2016_november_vetur,fjarfesting i ibudarhusnaedi,2017,extrapolation,2016,1,21.2,18.4,2.8000000000000007
spa_2016_november_vetur,fjarfesting i ibudarhusnaedi,2018,extrapolation,2016,2,16.2,16.2,0.0
spa_2016_november_vetur,fjarfesting i ibudarhusnaedi,2019,extrapolation,2016,3,8.1,31.2,-23.1
spa_2016_november_vetur,fjarfesting i ibudarhusnaedi,2020,extrapolation,2016,4,5.4,1.2,4.2
spa_2016_november_vetur,fjarfesting i ibudarhusnaedi,2021,extrapolation,2016,5,4.9,-5.2,10.100000000000001
spa_2016_november_vetur,fjarfesting i ibudarhusnaedi,2022,extrapolation,2016,6,4.3,-6.3,10.6
spa_2016_november_vetur,fjarfesting hins opinbera,2016,forecast,2016,0,2.7,-0.1,2.8000000000000003
spa_2016_november_vetur,fjarfesting hins opinbera,2017,extrapolation,2016,1,3.7,23.0,-19.3
spa_2016_november_vetur,fjarfesting hins opinbera,2018,extrapolation,2016,2,2.1,28.3,-26.2
spa_2016_november_vetur,fjarfesting hins opinbera,2019,extrapolation,2016,3,8.3,-9.8,18.1
spa_2016_november_vetur,fjarfesting hins opinbera,2020,extrapolation,2016,4,3.6,-5.2,8.8
spa_2016_november_vetur,fjarfesting hins opinbera,2021,extrapolation,2016,5,2.5,18.7,-16.2
spa_2016_november_vetur,fjarfesting hins opinbera,2022,extrapolation,2016,6,2.3,-0.9,3.1999999999999997
spa_2016_november_vetur,thjodarutgjold alls,2016,forecast,2016,0,8.5,9.0,-0.5
spa_2016_november_vetur,thjodarutgjold alls,2017,extrapolation,2016,1,5.0,7.0,-2.0
spa_2016_november_vetur,thjodarutgjold alls,2018,extrapolation,2016,2,2.7,4.6,-1.8999999999999995
spa_2016_november_vetur,thjodarutgjold alls,2019,extrapolation,2016,3,2.6,-0.2,2.8000000000000003
spa_2016_november_vetur,thjodarutgjold alls,2020,extrapolation,2016,4,2.5,-2.2,4.7
spa_2016_november_vetur,thjodarutgjold alls,2021,extrapolation,2016,5,2.6,7.1,-4.5
spa_2016_november_vetur,thjodarutgjold alls,2022,extrapolation,2016,6,2.6,6.4,-3.8000000000000003
spa_2016_november_vetur,utflutningur voru og thjonustu,2016,forecast,2016,0,7.5,10.9,-3.4000000000000004
spa_2016_november_vetur,utflutningur voru og thjonustu,2017,extrapolation,2016,1,4.9,5.5,-0.5999999999999996
spa_2016_november_vetur,utflutningur voru og thjonustu,2018,extrapolation,2016,2,3.6,1.7,1.9000000000000001
spa_2016_november_vetur,utflutningur voru og thjonustu,2019,extrapolation,2016,3,3.9,-4.9,8.8
spa_2016_november_vetur,utflutningur voru og thjonustu,2020,extrapolation,2016,4,3.1,-30.2,33.3
spa_2016_november_vetur,utflutningur voru og thjonustu,2021,extrapolation,2016,5,2.9,12.7,-9.799999999999999
spa_2016_november_vetur,utflutningur voru og thjonustu,2022,extrapolation,2016,6,2.5,20.6,-18.1
spa_2016_november_vetur,innflutningur voru og thjonustu,2016,forecast,2016,0,15.4,14.5,0.9000000000000004
spa_2016_november_vetur,innflutningur voru og thjonustu,2017,extrapolation,2016,1,6.3,12.5,-6.2
spa_2016_november_vetur,innflutningur voru og thjonustu,2018,extrapolation,2016,2,3.0,0.8,2.2
spa_2016_november_vetur,innflutningur voru og thjonustu,2019,extrapolation,2016,3,3.4,-10.2,13.6
spa_2016_november_vetur,innflutningur voru og thjonustu,2020,extrapolation,2016,4,2.8,-22.5,25.3
spa_2016_november_vetur,innflutningur voru og thjonustu,2021,extrapolation,2016,5,2.9,20.3,-17.400000000000002
spa_2016_november_vetur,innflutningur voru og thjonustu,2022,extrapolation,2016,6,2.6,19.7,-17.099999999999998
spa_2016_november_vetur,visitala neysluverds,2016,forecast,2016,0,4.8,7.5,-2.7
spa_2016_november_vetur,visitala neysluverds,2017,extrapolation,2016,1,4.4,4.0,0.40000000000000036
spa_2016_november_vetur,visitala neysluverds,2018,extrapolation,2016,2,3.0,4.8,-1.7999999999999998
spa_2016_november_vetur,visitala neysluverds,2019,extrapolation,2016,3,2.9,1.9,1.0
spa_2016_november_vetur,visitala neysluverds,2020,extrapolation,2016,4,2.7,-6.5,9.2
spa_2016_november_vetur,visitala neysluverds,2021,extrapolation,2016,5,2.6,4.4,-1.8000000000000003
spa_2016_november_vetur,visitala neysluverds,2022,extrapolation,2016,6,2.6,6.4,-3.8000000000000003
spa_2016_november_vetur,voru- og thjonustujofnudur,2016,forecast,2016,0,4.2,6.3,-2.0999999999999996
spa_2016_november_vetur,voru- og thjonustujofnudur,2017,extrapolation,2016,1,3.6,4.1,-0.49999999999999956
spa_2016_november_vetur,voru- og thjonustujofnudur,2018,extrapolation,2016,2,3.9,3.0,0.8999999999999999
spa_2016_november_vetur,voru- og thjonustujofnudur,2019,extrapolation,2016,3,4.1,4.9,-0.8000000000000007
spa_2016_november_vetur,voru- og thjonustujofnudur,2020,extrapolation,2016,4,4.3,-0.7,5.0
spa_2016_november_vetur,voru- og thjonustujofnudur,2021,extrapolation,2016,5,4.3,-1.8,6.1
spa_2016_november_vetur,voru- og thjonustujofnudur,2022,extrapolation,2016,6,4.2,-0.7,4.9
spa_2016_november_vetur,vidskiptajofnudur,2016,forecast,2016,0,3.9,7.7,-3.8000000000000003
spa_2016_november_vetur,vidskiptajofnudur,2017,extrapolation,2016,1,3.1,3.3,-0.19999999999999973
spa_2016_november_vetur,vidskiptajofnudur,2018,extrapolation,2016,2,3.3,2.8,0.5
spa_2016_november_vetur,vidskiptajofnudur,2019,extrapolation,2016,3,3.5,6.0,-2.5
spa_2016_november_vetur,vidskiptajofnudur,2020,extrapolation,2016,4,3.5,0.9,2.6
spa_2016_november_vetur,vidskiptajofnudur,2021,extrapolation,2016,5,3.4,-1.6,5.0
spa_2016_november_vetur,vidskiptajofnudur,2022,extrapolation,2016,6,3.4,-1.5,4.9
spa_2016_november_vetur,hagvoxtur i helstu vidskiptalondum,2016,forecast,2016,0,3.9,-15.6,19.5
spa_2016_november_vetur,hagvoxtur i helstu vidskiptalondum,2017,extrapolation,2016,1,3.1,2.5,0.6000000000000001
spa_2016_november_vetur,hagvoxtur i helstu vidskiptalondum,2018,extrapolation,2016,2,3.3,2.0,1.2999999999999998
spa_2016_november_vetur,hagvoxtur i helstu vidskiptalondum,2019,extrapolation,2016,3,3.5,1.5,2.0
spa_2016_november_vetur,hagvoxtur i helstu vidskiptalondum,2020,extrapolation,2016,4,3.5,0.7,2.8
spa_2016_november_vetur,hagvoxtur i helstu vidskiptalondum,2021,extrapolation,2016,5,3.4,5.7,-2.3000000000000003
spa_2016_november_vetur,hagvoxtur i helstu vidskiptalondum,2022,extrapolation,2016,6,3.4,3.1,0.2999999999999998
spa_2016_november_vetur,einkaneysla,2016,forecast,2016,0,1.8,1.7,0.10000000000000009
spa_2016_november_vetur,einkaneysla,2017,extrapolation,2016,1,2.4,1.8,0.5999999999999999
spa_2016_november_vetur,einkaneysla,2018,extrapolation,2016,2,3.4,2.7,0.6999999999999997
spa_2016_november_vetur,einkaneysla,2019,extrapolation,2016,3,2.9,3.0,-0.10000000000000009
spa_2016_november_vetur,einkaneysla,2020,extrapolation,2016,4,2.6,2.8,-0.19999999999999973
spa_2016_november_vetur,einkaneysla,2021,extrapolation,2016,5,2.6,4.4,-1.8000000000000003
spa_2016_november_vetur,einkaneysla,2022,extrapolation,2016,6,2.5,8.3,-5.800000000000001
spa_2016_november_vetur,gengisvisitala,2016,forecast,2016,0,-9.5,-10.6,1.0999999999999996
spa_2016_november_vetur,gengisvisitala,2017,extrapolation,2016,1,-5.2,-10.9,5.7
spa_2016_november_vetur,gengisvisitala,2018,extrapolation,2016,2,0.0,3.9,-3.9
spa_2016_november_vetur,gengisvisitala,2019,extrapolation,2016,3,0.0,8.6,-8.6
spa_2016_november_vetur,gengisvisitala,2020,extrapolation,2016,4,0.0,11.1,-11.1
spa_2016_november_vetur,gengisvisitala,2021,extrapolation,2016,5,0.0,-2.4,2.4
spa_2016_november_vetur,gengisvisitala,2022,extrapolation,2016,6,0.0,-3.0,3.0
spa_2016_november_vetur,raungengi,2016,forecast,2016,0,11.4,12.8,-1.4000000000000004
spa_2016_november_vetur,raungengi,2017,extrapolation,2016,1,6.1,11.9,-5.800000000000001
spa_2016_november_vetur,raungengi,2018,extrapolation,2016,2,1.5,-2.9,4.4
spa_2016_november_vetur,raungengi,2019,extrapolation,2016,3,0.9,-6.7,7.6000000000000005
spa_2016_november_vetur,raungengi,2020,extrapolation,2016,4,0.6,-7.9,8.5
spa_2016_november_vetur,raungengi,2021,extrapolation,2016,5,0.6,3.9,-3.3
spa_2016_november_vetur,raungengi,2022,extrapolation,2016,6,0.4,3.9,-3.5
spa_2016_november_vetur,atvinnuleysi,2016,forecast,2016,0,3.1,3.0,0.10000000000000009
spa_2016_november_vetur,atvinnuleysi,2017,extrapolation,2016,1,3.0,2.8,0.20000000000000018
spa_2016_november_vetur,atvinnuleysi,2018,extrapolation,2016,2,3.3,2.7,0.5999999999999996
spa_2016_november_vetur,atvinnuleysi,2019,extrapolation,2016,3,3.7,3.6,0.10000000000000009
spa_2016_november_vetur,atvinnuleysi,2020,extrapolation,2016,4,3.9,6.4,-2.5000000000000004
spa_2016_november_vetur,atvinnuleysi,2021,extrapolation,2016,5,4.0,6.0,-2.0
spa_2016_november_vetur,atvinnuleysi,2022,extrapolation,2016,6,4.0,3.8,0.20000000000000018
spa_2016_november_vetur,launavisitala m.v. fast verdlag,2016,forecast,2016,0,11.2,9.5,1.6999999999999993
spa_2016_november_vetur,launavisitala m.v. fast verdlag,2017,extrapolation,2016,1,6.6,5.0,1.5999999999999996
spa_2016_november_vetur,launavisitala m.v. fast verdlag,2018,extrapolation,2016,2,5.8,3.7,2.0999999999999996
spa_2016_november_vetur,launavisitala m.v. fast verdlag,2019,extrapolation,2016,3,5.7,1.8,3.9000000000000004
spa_2016_november_vetur,launavisitala m.v. fast verdlag,2020,extrapolation,2016,4,4.6,3.4,1.1999999999999997
spa_2016_november_vetur,launavisitala m.v. fast verdlag,2021,extrapolation,2016,5,4.3,3.7,0.5999999999999996
spa_2016_november_vetur,launavisitala m.v. fast verdlag,2022,extrapolation,2016,6,4.6,0.0,4.6
spa_2016_november_vetur,althjodleg verdbolga,2016,forecast,2016,0,1.6,1.8,-0.19999999999999996
spa_2016_november_vetur,althjodleg verdbolga,2017,extrapolation,2016,1,1.7,1.7,0.0
spa_2016_november_vetur,althjodleg verdbolga,2018,extrapolation,2016,2,1.8,1.9,-0.09999999999999987
spa_2016_november_vetur,althjodleg verdbolga,2019,extrapolation,2016,3,1.9,1.5,0.3999999999999999
spa_2016_november_vetur,althjodleg verdbolga,2021,extrapolation,2016,5,1.8,2.8,-0.9999999999999998
spa_2016_november_vetur,althjodleg verdbolga,2022,extrapolation,2016,6,1.9,7.8,-5.9
spa_2016_november_vetur,verd utflutts als,2016,forecast,2016,0,1.0,1.0,0.0
spa_2016_november_vetur,verd utflutts als,2017,extrapolation,2016,1,1.7,20.3,-18.6
spa_2016_november_vetur,verd utflutts als,2018,extrapolation,2016,2,1.9,13.3,-11.4
spa_2016_november_vetur,verd utflutts als,2019,extrapolation,2016,3,1.9,-13.9,15.8
spa_2016_november_vetur,verd utflutts als,2020,extrapolation,2016,4,2.0,-10.1,12.1
spa_2016_november_vetur,verd utflutts als,2021,extrapolation,2016,5,2.0,44.0,-42.0
spa_2016_november_vetur,verd utflutts als,2022,extrapolation,2016,6,2.0,31.4,-29.4
spa_2016_november_vetur,oliuverd,2016,forecast,2016,0,-14.1,-13.7,-0.40000000000000036
spa_2016_november_vetur,oliuverd,2017,extrapolation,2016,1,4.7,24.1,-19.400000000000002
spa_2016_november_vetur,oliuverd,2018,extrapolation,2016,2,3.2,30.4,-27.2
spa_2016_november_vetur,oliuverd,2019,extrapolation,2016,3,2.9,-10.3,13.200000000000001
spa_2016_november_vetur,oliuverd,2020,extrapolation,2016,4,2.7,-32.6,35.300000000000004
spa_2016_november_vetur,oliuverd,2021,extrapolation,2016,5,2.7,63.7,-61.0
spa_2016_november_vetur,oliuverd,2022,extrapolation,2016,6,2.6,39.8,-37.199999999999996
spa_2016_november_vetur,vlf a verdlagi hvers ars,2016,forecast,2016,0,-15.6,2.453,-18.053
spa_2016_november_vetur,vlf a verdlagi hvers ars,2017,extrapolation,2016,1,15.7,2.616,13.084
spa_2016_november_vetur,vlf a verdlagi hvers ars,2018,extrapolation,2016,2,7.9,2.812,5.088000000000001
spa_2016_november_vetur,vlf a verdlagi hvers ars,2019,extrapolation,2016,3,3.4,2.97,0.4299999999999997
spa_2016_november_vetur,vlf a verdlagi hvers ars,2020,extrapolation,2016,4,3.9,2.941,0.9590000000000001
spa_2016_november_vetur,vlf a verdlagi hvers ars,2021,extrapolation,2016,5,2.8,3.251,-0.45100000000000007
spa_2016_november_vetur,vlf a verdlagi hvers ars,2022,extrapolation,2016,6,2.8,3.766,-0.9660000000000002
spa_2017_februar_vetur_endurskodun,verg landsframleidsla,2017,forecast,2017,0,5.9,7.9,-2.0
spa_2017_februar_vetur_endurskodun,verg landsframleidsla,2018,extrapolation,2017,1,3.9,4.7,-0.8000000000000003
spa_2017_februar_vetur_endurskodun,verg landsframleidsla,2019,extrapolation,2017,2,2.9,1.3,1.5999999999999999
spa_2017_februar_vetur_endurskodun,verg landsframleidsla,2020,extrapolation,2017,3,2.7,-3.0,5.7
spa_2017_februar_vetur_endurskodun,verg landsframleidsla,2021,extrapolation,2017,4,2.5,7.7,-5.2
spa_2017_februar_vetur_endurskodun,verg landsframleidsla,2022,extrapolation,2017,5,2.5,8.6,-6.1
spa_2017_februar_vetur_endurskodun,samneysla,2017,forecast,2017,0,1.1,3.7,-2.6
spa_2017_februar_vetur_endurskodun,samneysla,2018,extrapolation,2017,1,1.5,3.5,-2.0
spa_2017_februar_vetur_endurskodun,samneysla,2019,extrapolation,2017,2,1.6,4.2,-2.6
spa_2017_februar_vetur_endurskodun,samneysla,2020,extrapolation,2017,3,1.5,4.5,-3.0
spa_2017_februar_vetur_endurskodun,samneysla,2021,extrapolation,2017,4,1.6,2.2,-0.6000000000000001
spa_2017_februar_vetur_endurskodun,samneysla,2022,extrapolation,2017,5,1.4,1.6,-0.20000000000000018
spa_2017_februar_vetur_endurskodun,fjarmunamyndun,2017,forecast,2017,0,12.6,9.0,3.5999999999999996
spa_2017_februar_vetur_endurskodun,fjarmunamyndun,2018,extrapolation,2017,1,1.0,4.0,-3.0
spa_2017_februar_vetur_endurskodun,fjarmunamyndun,2019,extrapolation,2017,2,3.2,-6.6,9.8
spa_2017_februar_vetur_endurskodun,fjarmunamyndun,2020,extrapolation,2017,3,3.2,-8.7,11.899999999999999
spa_2017_februar_vetur_endurskodun,fjarmunamyndun,2021,extrapolation,2017,4,3.9,12.3,-8.4
spa_2017_februar_vetur_endurskodun,fjarmunamyndun,2022,extrapolation,2017,5,4.2,6.9,-2.7
spa_2017_februar_vetur_endurskodun,atvinnuvegafjarfesting,2017,forecast,2017,0,11.8,4.8,7.000000000000001
spa_2017_februar_vetur_endurskodun,atvinnuvegafjarfesting,2018,extrapolation,2017,1,-3.6,-4.1,0.49999999999999956
spa_2017_februar_vetur_endurskodun,atvinnuvegafjarfesting,2019,extrapolation,2017,2,1.0,-18.0,19.0
spa_2017_februar_vetur_endurskodun,atvinnuvegafjarfesting,2020,extrapolation,2017,3,1.9,-14.1,16.0
spa_2017_februar_vetur_endurskodun,atvinnuvegafjarfesting,2021,extrapolation,2017,4,4.0,19.1,-15.100000000000001
spa_2017_februar_vetur_endurskodun,atvinnuvegafjarfesting,2022,extrapolation,2017,5,4.5,15.2,-10.7
spa_2017_februar_vetur_endurskodun,fjarfesting i ibudarhusnaedi,2017,forecast,2017,0,23.2,18.4,4.800000000000001
spa_2017_februar_vetur_endurskodun,fjarfesting i ibudarhusnaedi,2018,extrapolation,2017,1,20.1,16.2,3.900000000000002
spa_2017_februar_vetur_endurskodun,fjarfesting i ibudarhusnaedi,2019,extrapolation,2017,2,12.6,31.2,-18.6
spa_2017_februar_vetur_endurskodun,fjarfesting i ibudarhusnaedi,2020,extrapolation,2017,3,8.2,1.2,6.999999999999999
spa_2017_februar_vetur_endurskodun,fjarfesting i ibudarhusnaedi,2021,extrapolation,2017,4,4.3,-5.2,9.5
spa_2017_februar_vetur_endurskodun,fjarfesting i ibudarhusnaedi,2022,extrapolation,2017,5,4.1,-6.3,10.399999999999999
spa_2017_februar_vetur_endurskodun,fjarfesting hins opinbera,2017,forecast,2017,0,9.4,23.0,-13.6
spa_2017_februar_vetur_endurskodun,fjarfesting hins opinbera,2018,extrapolation,2017,1,6.5,28.3,-21.8
spa_2017_februar_vetur_endurskodun,fjarfesting hins opinbera,2019,extrapolation,2017,2,2.9,-9.8,12.700000000000001
spa_2017_februar_vetur_endurskodun,fjarfesting hins opinbera,2020,extrapolation,2017,3,2.8,-5.2,8.0
spa_2017_februar_vetur_endurskodun,fjarfesting hins opinbera,2021,extrapolation,2017,4,3.1,18.7,-15.6
spa_2017_februar_vetur_endurskodun,fjarfesting hins opinbera,2022,extrapolation,2017,5,2.3,-0.9,3.1999999999999997
spa_2017_februar_vetur_endurskodun,thjodarutgjold alls,2017,forecast,2017,0,6.3,7.0,-0.7000000000000002
spa_2017_februar_vetur_endurskodun,thjodarutgjold alls,2018,extrapolation,2017,1,2.6,4.6,-1.9999999999999996
spa_2017_februar_vetur_endurskodun,thjodarutgjold alls,2019,extrapolation,2017,2,2.7,-0.2,2.9000000000000004
spa_2017_februar_vetur_endurskodun,thjodarutgjold alls,2020,extrapolation,2017,3,2.5,-2.2,4.7
spa_2017_februar_vetur_endurskodun,thjodarutgjold alls,2021,extrapolation,2017,4,2.6,7.1,-4.5
spa_2017_februar_vetur_endurskodun,thjodarutgjold alls,2022,extrapolation,2017,5,2.6,6.4,-3.8000000000000003
spa_2017_februar_vetur_endurskodun,utflutningur voru og thjonustu,2017,forecast,2017,0,5.4,5.5,-0.09999999999999964
spa_2017_februar_vetur_endurskodun,utflutningur voru og thjonustu,2018,extrapolation,2017,1,4.2,1.7,2.5
spa_2017_februar_vetur_endurskodun,utflutningur voru og thjonustu,2019,extrapolation,2017,2,4.1,-4.9,9.0
spa_2017_februar_vetur_endurskodun,utflutningur voru og thjonustu,2020,extrapolation,2017,3,3.4,-30.2,33.6
spa_2017_februar_vetur_endurskodun,utflutningur voru og thjonustu,2021,extrapolation,2017,4,2.9,12.7,-9.799999999999999
spa_2017_februar_vetur_endurskodun,utflutningur voru og thjonustu,2022,extrapolation,2017,5,2.5,20.6,-18.1
spa_2017_februar_vetur_endurskodun,innflutningur voru og thjonustu,2017,forecast,2017,0,9.9,12.5,-2.5999999999999996
spa_2017_februar_vetur_endurskodun,innflutningur voru og thjonustu,2018,extrapolation,2017,1,3.5,0.8,2.7
spa_2017_februar_vetur_endurskodun,innflutningur voru og thjonustu,2019,extrapolation,2017,2,3.9,-10.2,14.1
spa_2017_februar_vetur_endurskodun,innflutningur voru og thjonustu,2020,extrapolation,2017,3,3.0,-22.5,25.5
spa_2017_februar_vetur_endurskodun,innflutningur voru og thjonustu,2021,extrapolation,2017,4,3.0,20.3,-17.3
spa_2017_februar_vetur_endurskodun,innflutningur voru og thjonustu,2022,extrapolation,2017,5,2.6,19.7,-17.099999999999998
spa_2017_februar_vetur_endurskodun,visitala neysluverds,2017,forecast,2017,0,4.3,4.0,0.2999999999999998
spa_2017_februar_vetur_endurskodun,visitala neysluverds,2018,extrapolation,2017,1,3.0,4.8,-1.7999999999999998
spa_2017_februar_vetur_endurskodun,visitala neysluverds,2019,extrapolation,2017,2,2.8,1.9,0.8999999999999999
spa_2017_februar_vetur_endurskodun,visitala neysluverds,2020,extrapolation,2017,3,2.7,-6.5,9.2
spa_2017_februar_vetur_endurskodun,visitala neysluverds,2021,extrapolation,2017,4,2.6,4.4,-1.8000000000000003
spa_2017_februar_vetur_endurskodun,visitala neysluverds,2022,extrapolation,2017,5,2.6,6.4,-3.8000000000000003
spa_2017_februar_vetur_endurskodun,voru- og thjonustujofnudur,2017,forecast,2017,0,3.8,4.1,-0.2999999999999998
spa_2017_februar_vetur_endurskodun,voru- og thjonustujofnudur,2018,extrapolation,2017,1,4.3,3.0,1.2999999999999998
spa_2017_februar_vetur_endurskodun,voru- og thjonustujofnudur,2019,extrapolation,2017,2,4.4,4.9,-0.5
spa_2017_februar_vetur_endurskodun,voru- og thjonustujofnudur,2020,extrapolation,2017,3,4.6,-0.7,5.3
spa_2017_februar_vetur_endurskodun,voru- og thjonustujofnudur,2021,extrapolation,2017,4,4.6,-1.8,6.3999999999999995
spa_2017_februar_vetur_endurskodun,voru- og thjonustujofnudur,2022,extrapolation,2017,5,4.5,-0.7,5.2
spa_2017_februar_vetur_endurskodun,vidskiptajofnudur,2017,forecast,2017,0,3.0,3.3,-0.2999999999999998
spa_2017_februar_vetur_endurskodun,vidskiptajofnudur,2018,extrapolation,2017,1,3.3,2.8,0.5
spa_2017_februar_vetur_endurskodun,vidskiptajofnudur,2019,extrapolation,2017,2,3.4,6.0,-2.6
spa_2017_februar_vetur_endurskodun,vidskiptajofnudur,2020,extrapolation,2017,3,3.6,0.9,2.7
spa_2017_februar_vetur_endurskodun,vidskiptajofnudur,2021,extrapolation,2017,4,3.6,-1.6,5.2
spa_2017_februar_vetur_endurskodun,vidskiptajofnudur,2022,extrapolation,2017,5,3.7,-1.5,5.2
spa_2017_februar_vetur_endurskodun,hagvoxtur i helstu vidskiptalondum,2017,forecast,2017,0,3.0,2.5,0.5
spa_2017_februar_vetur_endurskodun,hagvoxtur i helstu vidskiptalondum,2018,extrapolation,2017,1,3.3,2.0,1.2999999999999998
spa_2017_februar_vetur_endurskodun,hagvoxtur i helstu vidskiptalondum,2019,extrapolation,2017,2,3.4,1.5,1.9
spa_2017_februar_vetur_endurskodun,hagvoxtur i helstu vidskiptalondum,2020,extrapolation,2017,3,3.6,0.7,2.9000000000000004
spa_2017_februar_vetur_endurskodun,hagvoxtur i helstu vidskiptalondum,2021,extrapolation,2017,4,3.6,5.7,-2.1
spa_2017_februar_vetur_endurskodun,hagvoxtur i helstu vidskiptalondum,2022,extrapolation,2017,5,3.7,3.1,0.6000000000000001
spa_2017_februar_vetur_endurskodun,einkaneysla,2017,forecast,2017,0,2.2,1.8,0.40000000000000013
spa_2017_februar_vetur_endurskodun,einkaneysla,2018,extrapolation,2017,1,3.2,2.7,0.5
spa_2017_februar_vetur_endurskodun,einkaneysla,2019,extrapolation,2017,2,2.8,3.0,-0.20000000000000018
spa_2017_februar_vetur_endurskodun,einkaneysla,2020,extrapolation,2017,3,2.7,2.8,-0.09999999999999964
spa_2017_februar_vetur_endurskodun,einkaneysla,2021,extrapolation,2017,4,2.6,4.4,-1.8000000000000003
spa_2017_februar_vetur_endurskodun,einkaneysla,2022,extrapolation,2017,5,2.5,8.3,-5.800000000000001
spa_2017_februar_vetur_endurskodun,gengisvisitala,2017,forecast,2017,0,-8.5,-10.9,2.4000000000000004
spa_2017_februar_vetur_endurskodun,gengisvisitala,2018,extrapolation,2017,1,0.0,3.9,-3.9
spa_2017_februar_vetur_endurskodun,gengisvisitala,2019,extrapolation,2017,2,0.0,8.6,-8.6
spa_2017_februar_vetur_endurskodun,gengisvisitala,2020,extrapolation,2017,3,0.0,11.1,-11.1
spa_2017_februar_vetur_endurskodun,gengisvisitala,2021,extrapolation,2017,4,0.0,-2.4,2.4
spa_2017_februar_vetur_endurskodun,gengisvisitala,2022,extrapolation,2017,5,0.0,-3.0,3.0
spa_2017_februar_vetur_endurskodun,raungengi,2017,forecast,2017,0,10.4,11.9,-1.5
spa_2017_februar_vetur_endurskodun,raungengi,2018,extrapolation,2017,1,1.2,-2.9,4.1
spa_2017_februar_vetur_endurskodun,raungengi,2019,extrapolation,2017,2,0.8,-6.7,7.5
spa_2017_februar_vetur_endurskodun,raungengi,2020,extrapolation,2017,3,0.6,-7.9,8.5
spa_2017_februar_vetur_endurskodun,raungengi,2021,extrapolation,2017,4,0.5,3.9,-3.4
spa_2017_februar_vetur_endurskodun,raungengi,2022,extrapolation,2017,5,0.5,3.9,-3.4
spa_2017_februar_vetur_endurskodun,atvinnuleysi,2017,forecast,2017,0,2.8,2.8,0.0
spa_2017_februar_vetur_endurskodun,atvinnuleysi,2018,extrapolation,2017,1,3.2,2.7,0.5
spa_2017_februar_vetur_endurskodun,atvinnuleysi,2019,extrapolation,2017,2,3.8,3.6,0.19999999999999973
spa_2017_februar_vetur_endurskodun,atvinnuleysi,2020,extrapolation,2017,3,3.9,6.4,-2.5000000000000004
spa_2017_februar_vetur_endurskodun,atvinnuleysi,2021,extrapolation,2017,4,4.0,6.0,-2.0
spa_2017_februar_vetur_endurskodun,atvinnuleysi,2022,extrapolation,2017,5,4.0,3.8,0.20000000000000018
spa_2017_februar_vetur_endurskodun,launavisitala m.v. fast verdlag,2017,forecast,2017,0,6.8,5.0,1.7999999999999998
spa_2017_februar_vetur_endurskodun,launavisitala m.v. fast verdlag,2018,extrapolation,2017,1,6.3,3.7,2.5999999999999996
spa_2017_februar_vetur_endurskodun,launavisitala m.v. fast verdlag,2019,extrapolation,2017,2,5.8,1.8,4.0
spa_2017_februar_vetur_endurskodun,launavisitala m.v. fast verdlag,2020,extrapolation,2017,3,4.7,3.4,1.3000000000000003
spa_2017_februar_vetur_endurskodun,launavisitala m.v. fast verdlag,2021,extrapolation,2017,4,4.3,3.7,0.5999999999999996
spa_2017_februar_vetur_endurskodun,launavisitala m.v. fast verdlag,2022,extrapolation,2017,5,4.1,0.0,4.1
spa_2017_februar_vetur_endurskodun,althjodleg verdbolga,2017,forecast,2017,0,1.8,1.7,0.10000000000000009
spa_2017_februar_vetur_endurskodun,althjodleg verdbolga,2018,extrapolation,2017,1,1.9,1.9,0.0
spa_2017_februar_vetur_endurskodun,althjodleg verdbolga,2019,extrapolation,2017,2,1.9,1.5,0.3999999999999999
spa_2017_februar_vetur_endurskodun,althjodleg verdbolga,2021,extrapolation,2017,4,1.8,2.8,-0.9999999999999998
spa_2017_februar_vetur_endurskodun,althjodleg verdbolga,2022,extrapolation,2017,5,1.9,7.8,-5.9
spa_2017_februar_vetur_endurskodun,verd utflutts als,2017,forecast,2017,0,1.7,20.3,-18.6
spa_2017_februar_vetur_endurskodun,verd utflutts als,2018,extrapolation,2017,1,1.9,13.3,-11.4
spa_2017_februar_vetur_endurskodun,verd utflutts als,2019,extrapolation,2017,2,1.9,-13.9,15.8
spa_2017_februar_vetur_endurskodun,verd utflutts als,2020,extrapolation,2017,3,2.0,-10.1,12.1
spa_2017_februar_vetur_endurskodun,verd utflutts als,2021,extrapolation,2017,4,2.0,44.0,-42.0
spa_2017_februar_vetur_endurskodun,verd utflutts als,2022,extrapolation,2017,5,2.0,31.4,-29.4
spa_2017_februar_vetur_endurskodun,oliuverd,2017,forecast,2017,0,5.9,24.1,-18.200000000000003
spa_2017_februar_vetur_endurskodun,oliuverd,2018,extrapolation,2017,1,2.4,30.4,-28.0
spa_2017_februar_vetur_endurskodun,oliuverd,2019,extrapolation,2017,2,2.1,-10.3,12.4
spa_2017_februar_vetur_endurskodun,oliuverd,2020,extrapolation,2017,3,2.3,-32.6,34.9
spa_2017_februar_vetur_endurskodun,oliuverd,2021,extrapolation,2017,4,2.5,63.7,-61.2
spa_2017_februar_vetur_endurskodun,oliuverd,2022,extrapolation,2017,5,2.4,39.8,-37.4
spa_2017_februar_vetur_endurskodun,vlf a verdlagi hvers ars,2017,forecast,2017,0,18.8,2.616,16.184
spa_2017_februar_vetur_endurskodun,vlf a verdlagi hvers ars,2018,extrapolation,2017,1,4.7,2.812,1.8880000000000003
