pdf_name,label_key,year,value,type
spa_2019_februar_vetur_endurskodun,althjodleg verdbolga,2020,2.0,extrapolation
spa_2019_februar_vetur_endurskodun,althjodleg verdbolga,2021,2.0,extrapolation
spa_2019_februar_vetur_endurskodun,althjodleg verdbolga,2022,2.1,extrapolation
spa_2019_februar_vetur_endurskodun,althjodleg verdbolga,2024,2.1,extrapolation
spa_2019_februar_vetur_endurskodun,verd utflutts als,2017,20.3,history
spa_2019_februar_vetur_endurskodun,verd utflutts als,2018,13.2,history
spa_2019_februar_vetur_endurskodun,verd utflutts als,2019,-7.4,forecast
spa_2019_februar_vetur_endurskodun,verd utflutts als,2020,3.5,extrapolation
spa_2019_februar_vetur_endurskodun,verd utflutts als,2021,3.3,extrapolation
spa_2019_februar_vetur_endurskodun,verd utflutts als,2022,3.1,extrapolation
spa_2019_februar_vetur_endurskodun,verd utflutts als,2024,2.8,extrapolation
spa_2019_februar_vetur_endurskodun,oliuverd,2017,24.1,history
spa_2019_februar_vetur_endurskodun,oliuverd,2018,30.6,history
spa_2019_februar_vetur_endurskodun,oliuverd,2019,-11.9,forecast
spa_2019_februar_vetur_endurskodun,oliuverd,2020,2.3,extrapolation
spa_2019_februar_vetur_endurskodun,oliuverd,2021,0.0,extrapolation
spa_2019_februar_vetur_endurskodun,oliuverd,2022,0.5,extrapolation
spa_2019_februar_vetur_endurskodun,oliuverd,2024,1.1,extrapolation
