pdf_name,label_key,year,value,type
spa_2011_april_spa,launavisitala m.v. fast verdlag,2016,4.6,extrapolation
spa_2011_april_spa,althjodleg verdbolga,2010,2.0,history
spa_2011_april_spa,althjodleg verdbolga,2011,1.9,forecast
spa_2011_april_spa,althjodleg verdbolga,2012,2.3,extrapolation
spa_2011_april_spa,althjodleg verdbolga,2013,2.5,extrapolation
spa_2011_april_spa,althjodleg verdbolga,2014,2.5,extrapolation
spa_2011_april_spa,althjodleg verdbolga,2015,2.5,extrapolation
spa_2011_april_spa,althjodleg verdbolga,2016,2.6,extrapolation
spa_2011_april_spa,verd utflutts als,2010,1.9,history
spa_2011_april_spa,verd utflutts als,2011,2.3,forecast
spa_2011_april_spa,verd utflutts als,2012,1.8,extrapolation
spa_2011_april_spa,verd utflutts als,2013,1.9,extrapolation
spa_2011_april_spa,verd utflutts als,2014,2.1,extrapolation
spa_2011_april_spa,verd utflutts als,2015,2.5,extrapolation
spa_2011_april_spa,verd utflutts als,2016,2.5,extrapolation
spa_2011_april_spa,oliuverd,2010,31.5,history
spa_2011_april_spa,oliuverd,2011,17.7,forecast
spa_2011_april_spa,oliuverd,2012,3.0,extrapolation
spa_2011_april_spa,oliuverd,2013,1.4,extrapolation
spa_2011_april_spa,oliuverd,2014,2.0,extrapolation
spa_2011_april_spa,oliuverd,2015,2.5,extrapolation
spa_2011_april_spa,oliuverd,2016,2.5,extrapolation
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2010,28.0,history
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2011,29.1,forecast
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2012,1.7,extrapolation
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2013,0.8,extrapolation
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2014,0.1,extrapolation
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2015,1.6,extrapolation
spa_2011_april_spa,hagvoxtur i helstu vidskiptalondum,2016,2.4,extrapolation
